from_node,to_node,distance,travel_time,link_type,route_id,route_type
11642,12032,0.101,32.36833672,0,[3],3
12032,11642,0.101,32.36833672,0,[3],3
12032,12035,0.151,48.39226578,0,[3],3
12035,12032,0.151,48.39226578,0,[3],3
12035,12036,0.158,50.63561585,0,[3],3
12036,12035,0.158,50.63561585,0,[3],3
12036,12034,0.337,108.0012819,0,[3],3
12034,12036,0.337,108.0012819,0,[3],3
12034,10474,0.192,61.53188762,0,[3],3
10474,12034,0.192,61.53188762,0,[3],3
10474,10105,0.174,55.76327315,0,[3],3
10105,10474,0.174,55.76327315,0,[3],3
10105,10108,0.105,33.65025104,0,[3],3
10108,10105,0.105,33.65025104,0,[3],3
10108,10488,0.146,46.78987288,0,"[3, 5]",3
10488,10108,0.146,46.78987288,0,"[3, 5]",3
10488,10116,0.11,35.25264395,0,"[3, 5]",3
10116,10488,0.11,35.25264395,0,"[3, 5]",3
10116,10118,0.16,51.27657302,0,"[3, 5]",3
10118,10116,0.16,51.27657302,0,"[3, 5]",3
10118,10503,0.185,59.28853755,0,"[3, 5]",3
10503,10118,0.185,59.28853755,0,"[3, 5]",3
10503,10133,0.191,61.21140904,0,"[3, 5]",3
10133,10503,0.191,61.21140904,0,"[3, 5]",3
10133,12076,0.171,54.80183741,0,[3],3
12076,10133,0.171,54.80183741,0,[3],3
12076,11682,0.189,60.57045187,0,[3],3
11682,12076,0.189,60.57045187,0,[3],3
11682,10516,0.108,34.61168679,0,[3],3
10516,11682,0.108,34.61168679,0,[3],3
10516,99345,0.107,34.2912082,0,[3],3
99345,10516,0.107,34.2912082,0,[3],3
99345,10145,0.222,71.14624506,0,[3],3
10145,99345,0.222,71.14624506,0,[3],3
10145,10535,0.15,48.0717872,0,[3],3
10535,10145,0.15,48.0717872,0,[3],3
10535,10163,0.211,67.62098066,0,[3],3
10163,10535,0.211,67.62098066,0,[3],3
10163,10177,0.247,79.15820959,0,[3],3
10177,10163,0.247,79.15820959,0,[3],3
10177,10186,0.158,50.63561585,0,[3],3
10186,10177,0.158,50.63561585,0,[3],3
10186,10568,0.257,82.36299541,0,[3],3
10568,10186,0.257,82.36299541,0,[3],3
10568,10570,0.102,32.6888153,0,[3],3
10570,10568,0.102,32.6888153,0,[3],3
10570,10206,0.228,73.06911655,0,[3],3
10206,10570,0.228,73.06911655,0,[3],3
10206,10582,0.147,47.11035146,0,[3],3
10582,10206,0.147,47.11035146,0,[3],3
10582,13460,0.155,49.67418011,0,[3],3
13460,10582,0.155,49.67418011,0,[3],3
13460,10223,0.184,58.96805897,0,[3],3
10223,13460,0.184,58.96805897,0,[3],3
10223,10603,0.155,49.67418011,0,[3],3
10603,10223,0.155,49.67418011,0,[3],3
10603,10231,0.153,49.03322295,0,[3],3
10231,10603,0.153,49.03322295,0,[3],3
10231,13013,0.179,57.36566606,0,[3],3
13013,10231,0.179,57.36566606,0,[3],3
13013,10236,0.131,41.98269416,0,[3],3
10236,13013,0.131,41.98269416,0,[3],3
10236,11737,0.164,52.55848734,0,[3],3
11737,10236,0.164,52.55848734,0,[3],3
11737,10235,0.135,43.26460848,0,[3],3
10235,11737,0.135,43.26460848,0,[3],3
10235,10629,0.237,75.95342378,0,"[3, 12]",3
10629,10235,0.237,75.95342378,0,"[3, 12]",3
10629,12541,0.289,92.61831001,0,[3],3
12541,10629,0.289,92.61831001,0,[3],3
12541,12542,0.149,47.75130862,0,"[3, 13]",3
12542,12541,0.149,47.75130862,0,"[3, 13]",3
12542,12892,0.262,83.96538831,0,"[3, 13]",3
12892,12542,0.262,83.96538831,0,"[3, 13]",3
12892,12893,0.331,106.0784104,0,"[3, 13]",3
12893,12892,0.331,106.0784104,0,"[3, 13]",3
12893,70024,0.251,80.44012392,0,[3],3
70024,12893,0.251,80.44012392,0,[3],3
70009,10115,0.26,67.02010969,0,[4],3
10115,70009,0.26,67.02010969,0,[4],3
10115,10499,0.195,50.26508227,0,[4],3
10499,10115,0.195,50.26508227,0,[4],3
10499,10123,0.132,34.02559415,0,[4],3
10123,10499,0.132,34.02559415,0,[4],3
10123,10127,0.089,22.94149909,0,[4],3
10127,10123,0.089,22.94149909,0,[4],3
10127,10515,0.177,45.62522852,0,[4],3
10515,10127,0.177,45.62522852,0,[4],3
10515,10137,0.076,19.5904936,0,[4],3
10137,10515,0.076,19.5904936,0,[4],3
10137,10147,0.207,53.3583181,0,[4],3
10147,10137,0.207,53.3583181,0,[4],3
10147,10164,0.294,75.78427788,0,[4],3
10164,10147,0.294,75.78427788,0,[4],3
10164,10178,0.246,63.41133455,0,[4],3
10178,10164,0.246,63.41133455,0,[4],3
10178,10187,0.159,40.98537477,0,[4],3
10187,10178,0.159,40.98537477,0,[4],3
10187,91103,0.171,44.0786106,0,[4],3
91103,10187,0.171,44.0786106,0,[4],3
91103,10563,0.219,56.45155393,0,[4],3
10563,91103,0.219,56.45155393,0,[4],3
10563,10203,0.148,38.14990859,0,[4],3
10203,10563,0.148,38.14990859,0,[4],3
10203,10207,0.124,31.96343693,0,[4],3
10207,10203,0.124,31.96343693,0,[4],3
10207,10216,0.226,58.2559415,0,[4],3
10216,10207,0.226,58.2559415,0,[4],3
10216,10598,0.232,59.80255941,0,[4],3
10598,10216,0.232,59.80255941,0,[4],3
10598,10618,0.234,60.31809872,0,[4],3
10618,10598,0.234,60.31809872,0,[4],3
10618,10232,0.179,46.14076782,0,[4],3
10232,10618,0.179,46.14076782,0,[4],3
10232,10624,0.322,83.00182815,0,[4],3
10624,10232,0.322,83.00182815,0,[4],3
10624,99371,0.177,45.62522852,0,[4],3
99371,10624,0.177,45.62522852,0,[4],3
99371,12893,0.546,140.7422303,0,[4],3
12893,99371,0.546,140.7422303,0,[4],3
12893,91037,0.266,68.56672761,0,[4],3
91037,12893,0.266,68.56672761,0,[4],3
91037,12166,0.146,37.63436929,0,[4],3
12166,91037,0.146,37.63436929,0,[4],3
