node_index,is_stop_only,pos_x,pos_y,actual_nodes
321,False,6297369.0,1828643.0,104288
784,False,6298197.999,1824400.0,104290
747,False,6300204.0,1824704.0,104291
536,False,6306411.0,1826711.001,104311
912,False,6297142.0,1823370.0,104314
942,False,6297559.0,1823161.0,104320
888,False,6303176.0,1823579.0,104321
981,False,6303772.001,1822849.0,104324
1022,False,6303908.0,1822426.0,104327
163,False,6304200.0,1830167.0,104328
301,False,6300096.0,1828841.0,104331
296,False,6300253.0,1828891.0,104349
280,False,6300573.0,1828993.0,104352
264,False,6300887.0,1829094.0,104361
256,False,6301040.0,1829143.0,104363
41,False,6304892.0,1831195.0,104374
126,False,6305156.0,1830467.0,104375
212,False,6305447.0,1829528.0,104376
1114,False,6302521.0,1821284.0,104378
1101,False,6302839.0,1821384.0,104386
61,False,6300990.0,1820096.0,104387
66,False,6306898.076,1821325.114,104388
534,False,6297975.0,1826757.0,104389
399,False,6297572.0,1828014.0,182225
361,False,6297472.0,1828332.0,104402
211,False,6297965.0,1829534.0,104403
108,False,6301690.0,1830729.0,104404
97,False,6301969.0,1830820.0,104409
1161,False,6304725.0,1831701.999,104411
995,False,6301381.0,1822683.999,104414
1024,False,6301489.0,1822337.0,104423
116,False,6300604.0,1819627.0,104424
662,False,6297322.0,1825512.0,104426
1017,False,6298647.0,1822463.0,104428
1038,False,6298717.0,1822139.0,104429
1039,False,6300858.0,1822136.0,104431
652,False,6299745.001,1825605.0,104437
681,False,6299828.0,1825342.0,104438
1087,False,6302097.0,1821524.0,104441
1105,False,6302157.0,1821341.0,104442
645,False,6300216.0,1825702.0,104445
581,False,6300064.0,1826296.0,104446
731,False,6296571.0,1824869.0,104448
1027,False,6297133.0,1822317.0,104452
87,False,6307125.533,1821007.132,104455
85,False,6307081.982,1820957.002,104456
254,False,6296785.0,1829153.0,104458
267,False,6296887.0,1829064.001,104460
576,False,6297751.0,1826340.0,104462
607,False,6297852.0,1826027.0,104471
538,False,6297650.0,1826656.0,104472
204,False,6301467.0,1829638.0,104473
235,False,6301535.0,1829304.0,104474
144,False,6301801.0,1830300.0,104477
216,False,6302103.0,1829489.0,104478
568,False,6302244.0,1826399.0,104487
242,False,6301347.0,1829242.0,104488
707,False,6303040.0,1825097.0,104489
287,False,6303194.0,1828953.0,104491
52,False,6303951.0,1831164.0,104492
1109,False,6304831.0,1821319.0,104493
1155,False,6300374.0,1820936.0,104495
1149,False,6300526.0,1820987.0,104498
18,False,6302092.0,1820456.0,104500
81,False,6300497.0,1819985.0,104507
725,False,6296734.0,1824909.0,104509
635,False,6297053.0,1825778.0,104514
349,False,6304670.0,1828441.0,104516
1130,False,6298972.999,1821172.0,104517
0,False,6299133.0,1820662.0,104521
1085,False,6298422.0,1821556.0,104526
137,False,6300560.0,1819242.0,104527
154,False,6301015.0,1819076.0,104528
132,False,6300920.0,1819362.0,104529
143,False,6300882.0,1819186.0,104537
133,False,6300837.0,1819334.0,104544
148,False,6300703.0,1819128.0,104546
146,False,6300799.001,1819159.0,104548
134,False,6300750.0,1819305.001,104552
117,False,6302193.0,1830590.0,104566
450,False,6297887.999,1827601.0,104574
984,False,6297660.0,1822842.0,104575
1012,False,6297759.0,1822528.999,104579
198,False,6299671.0,1829739.0,104586
60,False,6299027.0,1820132.0,104587
460,False,6299143.0,1827486.001,104590
989,False,6301695.0,1822784.0,104592
1020,False,6301804.0,1822440.0,104595
390,False,6299984.0,1828107.0,104604
425,False,6300087.0,1827793.0,104605
513,False,6304493.0,1827053.0,104608
358,False,6299727.0,1828371.0,104610
451,False,6298416.0,1827598.0,104611
1095,False,6304555.0,1821427.0,104617
1164,False,6300776.0,1820766.0,104619
1092,False,6299855.0,1821466.0,104622
1132,False,6299955.0,1821152.0,104625
1013,False,6298804.0,1822515.0,104626
1034,False,6298907.0,1822201.0,104627
252,False,6299998.0,1829157.001,104630
327,False,6299315.0,1828585.0,104640
272,False,6300726.0,1829044.0,104642
149,False,6304517.0,1830266.0,104643
247,False,6296369.73,1825282.258,104645
96,False,6306320.593,1822812.933,104648
182,False,6303310.001,1829876.0,104650
1117,False,6304611.999,1821256.0,104651
1110,False,6304800.431,1821313.591,104653
1118,False,6307204.492,1821248.399,104656
804,False,6295999.999,1824202.0,104666
1094,False,6302470.0,1821441.001,104667
70,False,6302924.0,1820019.0,104670
90,False,6302953.199,1819926.649,104673
863,False,6301719.0,1823799.999,104680
530,False,6305686.0,1826829.0,104681
630,False,6298275.0,1825816.0,104682
195,False,6298655.0,1829756.0,190704
39,False,6303265.0,1831230.0,190705
28,False,6303543.0,1831323.0,104695
246,False,6305550.0,1829210.0,104696
291,False,6305650.625,1828922.064,104697
166,False,6300345.0,1830125.0,104698
20,False,6304629.0,1831380.0,104699
131,False,6301664.0,1830417.0,104704
771,False,6303919.0,1824514.0,104711
854,False,6304121.0,1823881.0,104713
978,False,6303130.0,1822865.0,104716
151,False,6300778.0,1819103.0,104729
155,False,6300681.0,1819072.0,104736
159,False,6300701.0,1819016.0,104738
40,False,6302489.0,1820284.0,104739
1041,False,6297550.0,1822113.0,104746
1064,False,6297642.0,1821836.0,104747
1093,False,6297778.0,1821443.0,104749
1134,False,6297887.0,1821129.0,104750
123,False,6303080.0,1819537.0,104751
615,False,6305270.0,1825971.0,104755
507,False,6305118.0,1827096.0,104762
608,False,6305402.0,1826015.0,104764
1000,False,6297117.0,1822614.0,104765
1010,False,6306582.547,1822559.022,104767
282,False,6306311.412,1823206.026,104768
396,False,6298784.001,1828058.0,104775
193,False,6304181.0,1829813.0,104776
186,False,6304336.0,1829857.0,104779
176,False,6304616.459,1829954.431,104784
165,False,6305141.076,1830130.373,104785
434,False,6298887.0,1827750.0,104789
407,False,6299514.0,1827953.0,104795
135,False,6300654.0,1819273.0,104796
156,False,6300517.0,1819068.0,104802
152,False,6300606.0,1819097.0,104803
381,False,6304469.0,1828183.0,104805
943,False,6304006.45,1823153.108,104806
1014,False,6304182.0,1822513.0,104811
570,False,6302977.0,1826380.0,104813
419,False,6302503.0,1827871.0,104817
297,False,6304529.0,1828876.0,104819
320,False,6304609.001,1828646.0,104820
